
Disease_id,Disease,Symptom_1,Symp1_weight,Symptom_2,Symp2_weight,Symptom_3,Symp3_weight,Symptom_4,Symp4_weight,Symptom_5,Symp5_weight,Symptom_6,Symp6_weight,Symptom_7,Symp7_weight,Symptom_8,Symp8_weight,Symptom_9,Symp9_weight,Symptom_10,Symp10_weight,Symptom_11,Symp11_weight,Symptom_12,Symp12_weight,Symptom_13,Symp13_weight,Symptom_14,Symp14_weight,Symptom_15,Symp15_weight,Symptom_16,Symp16_weight,Symptom_17,Symp17_weight,Send_to_Doctor
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
D0034,Paralysis (brain hemorrhage),headache,3,weakness_of_one_body_side,4,altered_sensorium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0033,Osteoarthristis,joint_pain,3,knee_pain,3,hip_joint_pain,2,swelling_joints,5,painful_walking,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0033,Osteoarthristis,joint_pain,3,knee_pain,3,hip_joint_pain,2,swelling_joints,5,painful_walking,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0033,Osteoarthristis,joint_pain,3,knee_pain,3,hip_joint_pain,2,swelling_joints,5,painful_walking,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0033,Osteoarthristis,joint_pain,3,knee_pain,3,hip_joint_pain,2,swelling_joints,5,painful_walking,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0033,Osteoarthristis,joint_pain,3,knee_pain,3,hip_joint_pain,2,swelling_joints,5,painful_walking,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0033,Osteoarthristis,joint_pain,3,knee_pain,3,hip_joint_pain,2,swelling_joints,5,painful_walking,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0035,Peptic ulcer diseae,vomiting,5,loss_of_appetite,4,abdominal_pain,4,passage_of_gases,5,internal_itching,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0035,Peptic ulcer diseae,vomiting,5,loss_of_appetite,4,abdominal_pain,4,passage_of_gases,5,internal_itching,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0035,Peptic ulcer diseae,vomiting,5,loss_of_appetite,4,abdominal_pain,4,passage_of_gases,5,internal_itching,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0035,Peptic ulcer diseae,vomiting,5,loss_of_appetite,4,abdominal_pain,4,passage_of_gases,5,internal_itching,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0035,Peptic ulcer diseae,vomiting,5,loss_of_appetite,4,abdominal_pain,4,passage_of_gases,5,internal_itching,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0035,Peptic ulcer diseae,vomiting,5,loss_of_appetite,4,abdominal_pain,4,passage_of_gases,5,internal_itching,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0035,Peptic ulcer diseae,vomiting,5,loss_of_appetite,4,abdominal_pain,4,passage_of_gases,5,internal_itching,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0035,Peptic ulcer diseae,vomiting,5,loss_of_appetite,4,abdominal_pain,4,passage_of_gases,5,internal_itching,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0035,Peptic ulcer diseae,vomiting,5,loss_of_appetite,4,abdominal_pain,4,passage_of_gases,5,internal_itching,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0035,Peptic ulcer diseae,vomiting,5,loss_of_appetite,4,abdominal_pain,4,passage_of_gases,5,internal_itching,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0035,Peptic ulcer diseae,vomiting,5,loss_of_appetite,4,abdominal_pain,4,passage_of_gases,5,internal_itching,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0035,Peptic ulcer diseae,vomiting,5,loss_of_appetite,4,abdominal_pain,4,passage_of_gases,5,internal_itching,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0034,Paralysis (brain hemorrhage),vomiting,5,weakness_of_one_body_side,4,altered_sensorium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0034,Paralysis (brain hemorrhage),vomiting,5,weakness_of_one_body_side,4,altered_sensorium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0034,Paralysis (brain hemorrhage),vomiting,5,weakness_of_one_body_side,4,altered_sensorium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0034,Paralysis (brain hemorrhage),vomiting,5,weakness_of_one_body_side,4,altered_sensorium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0034,Paralysis (brain hemorrhage),vomiting,5,weakness_of_one_body_side,4,altered_sensorium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0016,Fungal infection,skin_rash,3,nodal_skin_eruptions,4,dischromic _patches,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0016,Fungal infection,skin_rash,3,nodal_skin_eruptions,4,dischromic _patches,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0016,Fungal infection,skin_rash,3,nodal_skin_eruptions,4,dischromic _patches,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0016,Fungal infection,skin_rash,3,nodal_skin_eruptions,4,dischromic _patches,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0016,Fungal infection,skin_rash,3,nodal_skin_eruptions,4,dischromic _patches,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0016,Fungal infection,skin_rash,3,nodal_skin_eruptions,4,dischromic _patches,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0016,Fungal infection,skin_rash,3,nodal_skin_eruptions,4,dischromic _patches,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0016,Fungal infection,skin_rash,3,nodal_skin_eruptions,4,dischromic _patches,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0016,Fungal infection,skin_rash,3,nodal_skin_eruptions,4,dischromic _patches,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0016,Fungal infection,skin_rash,3,nodal_skin_eruptions,4,dischromic _patches,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0016,Fungal infection,skin_rash,3,nodal_skin_eruptions,4,dischromic _patches,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0016,Fungal infection,skin_rash,3,nodal_skin_eruptions,4,dischromic _patches,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D0037,Psoriasis,skin_rash,3,skin_peeling,3,silver_like_dusting,2,small_dents_in_nails,2,inflammatory_nails,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D0037,Psoriasis,skin_rash,3,skin_peeling,3,silver_like_dusting,2,small_dents_in_nails,2,inflammatory_nails,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D0028,Hypothyroidism,fatigue,4,weight_gain,3,mood_swings,3,lethargy,2,dizziness,4,puffy_face_and_eyes,5,enlarged_thyroid,6,brittle_nails,5,swollen_extremeties,5,depression,3,irritability,2,abnormal_menstruation,6,0,0,0,0,0,0,0,0,0,0,1
D0028,Hypothyroidism,fatigue,4,weight_gain,3,mood_swings,3,lethargy,2,dizziness,4,puffy_face_and_eyes,5,enlarged_thyroid,6,brittle_nails,5,swollen_extremeties,5,depression,3,irritability,2,abnormal_menstruation,6,0,0,0,0,0,0,0,0,0,0,1
